Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
14168823,31/01/2026,Darlington,Merthyr,2.43357,0.41469,2.60623,0.90723,76.061,8.765,15.174
14168895,28/02/2026,Darlington,Bedford,2.45772,0.3984,2.89778,1.18529,77.128,8.484,14.388
15341358,03/03/2026,Darlington,Macclesfield,1.09476,1.69173,2.14245,2.59518,29.375,49.274,21.351
14168918,10/03/2026,Darlington,Buxton,2.35446,0.44652,1.82388,0.57692,71.848,8.25,19.902
14168931,14/03/2026,Darlington,Leamington,2.95338,0.02886,4.4331,0.61554,97.854,0.37,1.776
15559405,24/03/2026,Darlington,Kidderminster,1.67895,1.03938,1.54321,1.13977,46.576,25.257,28.167
14168482,09/08/2025,Fylde,Oxford,0.43918,2.39659,1.0985,2.49342,9.165,74.412,16.423
14168505,23/08/2025,Fylde,Kidderminster,1.55018,1.1207,1.01719,0.78173,40.702,26.386,32.912
14168532,30/08/2025,Fylde,Bedford,1.88824,0.80773,1.2433,0.63427,52.807,16.79,30.403
14168542,02/09/2025,Fylde,Chester,1.65646,1.02967,1.12964,0.78722,44.753,23.86,31.387
14168590,11/10/2025,Fylde,Worksop,0.88261,1.91239,1.95083,2.70027,22.587,56.913,20.5
14168632,25/10/2025,Fylde,Hereford,0.37075,2.48623,1.0234,2.73012,7.591,78.107,14.302
14168649,05/11/2025,Fylde,South Shields,0.82973,1.96094,1.38608,2.24102,20.68,58.387,20.933
14168675,22/11/2025,Fylde,Buxton,0.68439,2.05614,0.67664,1.53473,14.164,59.889,25.947
14168686,25/11/2025,Fylde,Macclesfield,2.58713,0.25508,2.44677,0.79555,80.978,3.243,15.779
14168713,06/12/2025,Fylde,Merthyr,1.07437,1.66981,1.36838,1.7328,27.285,47.133,25.582
14168734,26/12/2025,Fylde,Chorley,2.52641,0.33224,2.52994,0.84636,79.502,6.363,14.135
14168782,17/01/2026,Fylde,Scarborough,2.77442,0.13163,2.33876,0.17378,89.349,1.256,9.395
15322125,03/02/2026,Fylde,Peterborough,2.56208,0.31151,3.1101,1.15175,81.189,6.17,12.641
14168857,10/02/2026,Fylde,Spennymoor,2.66888,0.21107,2.27943,0.34791,84.961,3.034,12.005
14168889,28/02/2026,Fylde,Curzon Ashton,2.43169,0.41206,2.48025,0.82114,75.848,8.527,15.625
14168914,10/03/2026,Fylde,Telford,2.44715,0.41363,2.94478,1.11753,76.931,9.147,13.922
14168951,28/03/2026,Fylde,Darlington,1.67325,1.09962,2.11666,1.70277,48.204,29.083,22.713
15864927,31/03/2026,Fylde,Marine,1.89852,0.84213,1.74587,1.05563,54.639,19.426,25.935
14168479,16/08/2025,Hereford,King's Lynn,0.67812,2.09796,0.92627,1.90423,15.14,62.468,22.392
14168506,23/08/2025,Hereford,Chorley,1.18937,1.5944,2.36846,2.65809,32.438,45.939,21.623
14168531,30/08/2025,Hereford,Alfreton,1.91052,0.79179,1.3082,0.63909,53.761,16.47,29.769
14168545,02/09/2025,Hereford,Bedford,2.21064,0.60372,2.32564,1.06276,67.5,13.936,18.564
