Player Name,Player Team,Total xG,Total Post Shot xG,Player Total Impact on Post Shot xG
Jai Curran-Nicholls,Marine,0.68012,0.7393,0.05918000000000001
Lewis Bell,Marine,2.50371,2.3654900000000003,-0.13821999999999957
Carl Mensah,Bedford,0.35882,0.43298000000000003,0.07416000000000006
Declan Drysdale,Marine,1.990268,1.52856,-0.461708
Josh Wardle,Marine,1.941647,3.39748,1.455833
Bailey Marsden,Marine,0.961538,0.4719,-0.489638
Ross Crane,King's Lynn,5.5493500000000004,4.776515,-0.7728350000000006
Tom Wilson,King's Lynn,1.7866783000000002,1.28681,-0.49986830000000015
Michael Clunan,King's Lynn,3.1294291,3.0869554,-0.04247369999999995
La'Sean Sealey,King's Lynn,1.86029,0.9798300000000001,-0.8804599999999999
Luke Hunter,Fylde,1.068196,0.64,-0.4281959999999999
George Wilson,Fylde,1.8721579999999998,1.4748700000000001,-0.39728799999999964
Alex Healy-Byrne,Fylde,2.1507419999999997,2.1771538,0.02641180000000043
Chris Merrie,Fylde,1.8824020000000001,2.11867,0.2362679999999997
Jordan Slew,Southport,4.4008068,5.13594,0.7351331999999999
Jake Taylor,Southport,0.00915,0.0,-0.00915
Djavan Michael Pedro,Southport,2.4929499999999996,2.2526,-0.2403499999999994
Dylan Dwyer,Southport,0.2724,0.45997,0.18757000000000001
Dan Pike,Southport,0.33885899999999997,0.50129,0.16243100000000005
Malakai McKenzie,Southport,2.8940209999999995,3.7276000000000002,0.8335790000000007
Ryan James Cole,Bedford,0.13254,0.14471,0.012170000000000014
Luke Griffiths,Southport,0.7945419,0.60378,-0.19076190000000004
Bruce  Jovan Minaker,Kidderminster,0.46576,0.2106,-0.25516
Reece Devine,Kidderminster,3.018093,4.511400000000001,1.493307000000001
Danny Waldron,Kidderminster,0.7947700000000001,0.32620000000000005,-0.46857000000000004
Ashley Hemmings,Kidderminster,3.7781489,3.383816,-0.3943329000000002
Finley Shrimpton,Chester,3.0979632,4.90468,1.8067167999999998
Phil Croker,Chester,1.421086,0.2896,-1.131486
Fin Roberts,Chester,4.3355630000000005,3.39164,-0.9439230000000003
Lewis Leigh,Chester,1.6759724999999999,1.7264700000000002,0.050497500000000306
Declan Weeks,Chester,1.018023,0.8013299999999999,-0.21669300000000002
Josh Castiglione,Bedford,0.923312,1.71704,0.7937279999999999
Warren Clarke,Chorley,4.39028,3.06902,-1.3212599999999997
Jack Moore,Chorley,0.6149939999999999,0.12872,-0.48627399999999993
Taelor O' Kane,Chorley,3.0450790000000003,2.4424,-0.6026790000000002
