Match Id,Date,Home Team,Away Team,Home Team XP,Away Team XP,Home Team XG,Away Team XG,Home Team %,Away Team %,Draw %
15399965,03/02/2026,King's Lynn,Southport,2.46354,0.35628,1.82257,0.41014,76.112,5.87,18.018
14168894,28/02/2026,King's Lynn,Oxford,0.79157,1.82636,0.35496,0.83915,13.65,48.143,38.207
14168907,07/03/2026,King's Lynn,Marine,2.91873,0.04446,2.41672,0.11901,96.064,0.255,3.681
15578956,17/03/2026,King's Lynn,South Shields,1.40329,1.20967,0.73573,0.63375,33.875,27.421,38.704
14168941,21/03/2026,King's Lynn,Curzon Ashton,2.63251,0.21574,1.65876,0.17392,82.692,2.133,15.175
14168497,16/08/2025,Leamington,South Shields,0.37726,2.46706,0.85819,2.41104,7.386,77.046,15.568
14168512,23/08/2025,Leamington,Radcliffe,1.92058,0.86584,2.76337,1.9358,56.9,21.742,21.358
14168540,30/08/2025,Leamington,Chorley,1.61049,1.14459,1.8534,1.5475,45.519,29.989,24.492
14168547,02/09/2025,Leamington,Southport,1.86552,0.8037,1.03502,0.47971,51.158,15.764,33.078
14168582,04/10/2025,Leamington,Hereford,0.80602,1.95967,1.28243,2.07398,19.057,57.512,23.431
14168605,18/10/2025,Leamington,Darlington,0.66194,2.1467,1.25967,2.42711,15.686,65.178,19.136
14168622,21/10/2025,Leamington,Macclesfield,0.01759,2.96629,0.03436,3.17341,0.049,98.339,1.612
14168668,08/11/2025,Leamington,Marine,0.5621,2.15627,0.36394,1.29312,9.349,62.488,28.163
14168703,29/11/2025,Leamington,Worksop,0.90391,1.81351,0.92767,1.45599,20.711,51.031,28.258
14969964,09/12/2025,Leamington,Telford,0.23879,2.65496,0.73608,2.90149,4.418,84.957,10.625
14168740,26/12/2025,Leamington,Bedford,0.56232,2.24268,1.54843,2.72578,12.244,68.256,19.5
14168802,24/01/2026,Leamington,Curzon Ashton,0.64853,2.14697,0.98794,2.05416,14.801,64.749,20.45
14168833,07/02/2026,Leamington,Oxford,1.4256,1.04739,0.47112,0.29282,29.953,17.346,52.701
15399474,17/02/2026,Leamington,Spennymoor,2.00844,0.73542,1.52621,0.71687,58.41,15.976,25.614
14168873,21/02/2026,Leamington,Chester,0.21289,2.64847,0.22895,1.9456,2.475,83.661,13.864
14168886,24/02/2026,Leamington,Merthyr,1.40096,1.35383,2.08709,2.03965,38.525,36.954,24.521
14168904,07/03/2026,Leamington,Fylde,2.07676,0.69403,2.10712,1.17595,61.585,15.494,22.921
14168942,21/03/2026,Leamington,Scarborough,0.24852,2.64654,0.68998,2.92353,4.786,84.72,10.494
14168487,09/08/2025,Macclesfield,Worksop,1.86523,0.92614,2.79177,2.04156,55.22,23.917,20.863
14168509,23/08/2025,Macclesfield,Alfreton,0.35449,2.50864,0.93964,2.69557,7.254,79.059,13.687
14168538,30/08/2025,Macclesfield,Darlington,1.80471,0.94971,1.98933,1.44315,51.971,23.471,24.558
14168548,02/09/2025,Macclesfield,Merthyr,0.38798,2.42492,0.50422,1.85527,6.696,74.594,18.71
14168583,04/10/2025,Macclesfield,Marine,1.14738,1.43784,0.5325,0.68473,24.42,34.102,41.478
14168615,18/10/2025,Macclesfield,Curzon Ashton,1.14392,1.58894,1.19101,1.47838,29.226,44.06,26.714
14168635,25/10/2025,Macclesfield,South Shields,1.93269,0.73449,0.99933,0.43336,53.329,13.389,33.282
14168665,04/11/2025,Macclesfield,Peterborough,2.07447,0.70311,1.89399,0.92282,61.735,16.023,22.242
14168669,08/11/2025,Macclesfield,Telford,1.51434,1.12896,0.99091,0.77487,38.588,25.742,35.67
14168708,29/11/2025,Macclesfield,Scarborough,0.99201,1.75389,1.17926,1.66113,24.597,49.993,25.41
14168739,26/12/2025,Macclesfield,Buxton,2.01801,0.72729,1.64296,0.90257,58.777,15.753,25.47
15122242,06/01/2026,Macclesfield,Radcliffe,0.98718,1.78755,1.69489,2.24772,25.397,52.076,22.527
14168793,17/01/2026,Macclesfield,Oxford,2.72472,0.1695,2.18052,0.27877,87.298,2.124,10.578
14168827,31/01/2026,Macclesfield,Bedford,1.37163,1.31094,1.25359,1.19779,35.14,33.117,31.743
15227997,03/02/2026,Macclesfield,Kidderminster,2.54443,0.32956,3.61911,1.71234,80.614,6.785,12.601
14168852,10/02/2026,Macclesfield,Leamington,2.37807,0.39774,1.48745,0.28615,71.796,5.785,22.419
14168872,21/02/2026,Macclesfield,King's Lynn,2.64726,0.22971,2.44073,0.51535,84.141,3.556,12.303
14168883,24/02/2026,Macclesfield,Fylde,0.76034,1.96481,0.67942,1.34949,16.183,56.332,27.485
14168908,07/03/2026,Macclesfield,Chorley,1.4653,1.18882,1.23497,1.00784,37.314,28.098,34.588
14168943,21/03/2026,Macclesfield,Hereford,2.4233,0.41903,2.45453,0.91827,75.521,8.712,15.767
14168472,16/08/2025,Marine,Buxton,1.56448,1.13089,1.51078,1.24986,41.995,27.542,30.463
14168510,23/08/2025,Marine,Bedford,0.50374,2.27518,0.59071,1.66191,9.422,68.47,22.108
14168541,30/08/2025,Marine,Peterborough,1.04298,1.66971,0.94438,1.33349,25.189,46.08,28.731
14168549,02/09/2025,Marine,Darlington,0.54521,2.26199,0.8596,2.07738,11.747,68.973,19.28
14168577,20/09/2025,Marine,King's Lynn,0.42518,2.2607,0.12356,0.96634,3.702,64.886,31.412
14168619,11/10/2025,Marine,Curzon Ashton,1.2333,1.51137,1.49501,1.70779,32.599,41.868,25.533
14168642,01/11/2025,Marine,Fylde,0.99617,1.71914,0.98104,1.40617,23.716,47.815,28.469
14837164,11/11/2025,Marine,Telford,1.72791,1.00809,1.53043,1.05541,48.797,24.803,26.4
14168680,22/11/2025,Marine,Oxford,2.82819,0.10368,2.6479,0.2584,92.002,1.185,6.813
14168692,25/11/2025,Marine,Kidderminster,1.66437,0.98544,0.93685,0.59831,43.806,21.175,35.019
14168717,06/12/2025,Marine,Spennymoor,0.39919,2.40922,0.45519,1.8021,6.92,73.921,19.159
14168741,26/12/2025,Marine,Southport,2.87308,0.07303,2.30785,0.19483,93.973,0.638,5.389
15234057,20/01/2026,Marine,Radcliffe,2.80604,0.12008,2.69642,0.46739,91.072,1.54,7.388
14168797,24/01/2026,Marine,South Shields,1.70304,0.95571,1.02304,0.67205,45.393,20.482,34.125
14168810,27/01/2026,Marine,Chester,2.09456,0.64418,1.89763,0.98943,61.11,12.764,26.126
14168834,07/02/2026,Marine,Scarborough,0.798,1.97505,1.23104,2.05949,19.035,58.27,22.695
14168859,14/02/2026,Marine,Leamington,2.3246,0.49997,2.34369,1.01047,71.639,10.818,17.543
14168921,10/03/2026,Marine,Macclesfield,0.26564,2.60687,0.8657,2.76046,4.605,82.646,12.749
14168937,14/03/2026,Marine,Worksop,1.76796,0.98898,2.20349,1.67011,50.83,24.864,24.306
14168489,09/08/2025,Merthyr,Southport,0.41102,2.42096,0.69682,2.23585,8.1,75.098,16.802
14168501,19/08/2025,Merthyr,Marine,0.06132,2.90832,0.79619,4.4057,1.032,95.932,3.036
14168525,25/08/2025,Merthyr,Scarborough,1.21272,1.54101,1.66396,1.88741,32.215,43.158,24.627
14168560,06/09/2025,Merthyr,Worksop,2.36444,0.48482,3.0402,1.4816,73.79,11.136,15.074
14168574,20/09/2025,Merthyr,Radcliffe,0.01845,2.96859,0.30258,4.12719,0.183,98.521,1.296
14168620,21/10/2025,Merthyr,Kidderminster,0.34067,2.48084,0.42005,1.72588,5.406,76.745,17.849
14168640,01/11/2025,Merthyr,Darlington,1.6605,1.0587,1.42652,1.04545,45.99,25.93,28.08
14837162,11/11/2025,Merthyr,South Shields,2.55491,0.30395,2.29014,0.70779,80.459,5.427,14.114
14168681,22/11/2025,Merthyr,Alfreton,2.10161,0.71066,2.95334,1.7973,63.796,17.431,18.773
14168693,25/11/2025,Merthyr,Leamington,2.59257,0.30153,3.58936,1.35513,82.889,6.521,10.59
14168729,20/12/2025,Merthyr,Curzon,2.48023,0.36844,2.49764,0.86379,77.63,7.237,15.133
14168754,30/12/2025,Merthyr,Hereford,1.36825,1.40029,1.89677,1.90882,37.893,38.961,23.146
14168765,03/01/2026,Merthyr,King's Lynn,2.05496,0.65792,1.2757,0.46818,58.928,12.36,28.712
14168789,17/01/2026,Merthyr,Peterborough,1.64188,1.0501,1.18057,0.88198,44.462,24.736,30.802
14168811,27/01/2026,Merthyr,Telford,1.16292,1.56615,1.3091,1.59116,29.733,43.174,27.093
