Player Name,Player Team,Total xG,Total Post Shot xG,Player Total Impact on Post Shot xG
Mustapha Carayol,Peterborough,4.0712969999999995,2.88525,-1.1860469999999994
Max Brogan,Leamington,5.8318704,4.77558,-1.0562904
Teddy Lavelle,Southport,9.254433,7.01529,-2.2391430000000003
Dan Gardner,Radcliffe,5.0605116,4.86,-0.20051159999999957
Luke Daley,Radcliffe,1.806375,0.9453,-0.861075
Sonny Finch,South Shields,9.155955000000002,11.629850999999999,2.4738959999999963
Jack Clarke,Kidderminster,0.735432,1.8348,1.0993680000000001
Kieren Donnelly,Kidderminster,8.00745,8.526150000000001,0.5187000000000008
Samuel David Bird,Chorley,0.166476,0.20966999999999997,0.043193999999999955
Ewan  Williams,Leamington,13.0155909,12.93741918,-0.07817172000000028
Jack Stafford,Curzon Ashton,0.007431,0.0,-0.007431
Christopher Stokes,Curzon Ashton,1.83225,0.14634,-1.68591
Ben Connolly,Curzon Ashton,0.062220000000000004,0.018135,-0.044085000000000006
Adulai Sambu,Merthyr,3.8106,2.6367000000000003,-1.1738999999999997
Jordan Tunnicliffe,Kidderminster,2.9846399999999997,3.21129,0.22665000000000024
Joel  Amado,Curzon Ashton,0.72963,0.12003,-0.6096
Timi Sobowale,Curzon Ashton,1.45281,0.0,-1.45281
Joel Nunes Souto Amado,Curzon Ashton,3.1140599999999994,0.6300000000000001,-2.4840599999999995
Chi Ezennolim,Curzon Ashton,4.281366,2.112,-2.169366
Connor Wood,Peterborough,4.899330000000001,1.74459,-3.1547400000000008
Richard Faakye,Peterborough,3.29325,2.14797,-1.14528
Jezreel Davies,Peterborough,3.0445800000000003,1.9470300000000003,-1.09755
Sam Straughan Brown,Peterborough,5.124852000000001,2.3211299999999997,-2.803722000000001
Bailey Clements,King's Lynn,8.383176,8.23782,-0.14535600000000137
Sam Collins,King's Lynn,1.269132,0.639,-0.6301319999999999
Jordan Richards,Curzon Ashton,1.0250430000000001,0.1656,-0.8594430000000002
Jack Waldron,Scarborough,4.474785,5.115600000000001,0.6408150000000008
Zane Myers,Scarborough,0.500658,0.734244,0.23358599999999996
Tyler James,Radcliffe,5.8141169999999995,9.23616,3.4220430000000004
Rick Smith,Radcliffe,4.854534,5.83569,0.9811559999999995
George Glendon,Radcliffe,4.043279999999999,3.34632,-0.6969599999999994
James Armson,Telford,4.27977,1.5675,-2.71227
Cian Flannery,Curzon Ashton,0.46736999999999995,0.0,-0.46736999999999995
Thakgalo Khanya Leshabela,Telford,4.4331,4.09512,-0.33797999999999995
Keenan Quansah,Hereford,6.35076,4.5588,-1.7919600000000004
Cherif Yaya,Hereford,0.003657,0.0,-0.003657
Charlie Pavey,Hereford,0.274737,0.48269999999999996,0.20796299999999995
Justin Donawa,Hereford,3.12237,2.8725,-0.24987000000000004
Jack Hazlehurst,Marine,1.8495780000000002,1.43523,-0.41434800000000016
Zack Stritch,Curzon Ashton,1.00707,0.0,-1.00707
Ellis Stanton,Darlington,3.2679270000000002,3.3885000000000005,0.12057300000000026
Ruben Curley,Curzon Ashton,1.26891,1.97028,0.70137
O'Shea Ellis,Oxford,3.034569,4.00689,0.9723210000000004
Zac McEachran,Oxford,7.285119,8.313839999999999,1.028720999999999
George Burroughs,Oxford,6.646311,3.9543,-2.692011
Corey Whelan,Fylde,4.463939999999999,4.21572,-0.248219999999999
Kieran Coates,Fylde,0.41369999999999996,0.05901,-0.35468999999999995
Josh Scott,Darlington,5.0920559999999995,7.30818,2.2161240000000006
Montel Gibson,Hereford,3.981369,2.2773,-1.704069
Liam Hughes,Worksop,23.418444,20.91925953,-2.4991844699999994
Tom Platt,Darlington,4.509252,1.6143,-2.894952
Regan Hutchinson,Worksop,1.290549,0.8639700000000001,-0.4265789999999998
Matthew Cornish,Darlington,5.43816,5.5164,0.07824000000000009
Ben Pollock,Spennymoor,0.52101,0.14409,-0.37692
Simone Troso,King's Lynn,2.2376609999999997,3.969,1.7313390000000002
Jack Lambert,King's Lynn,2.4173670000000005,1.87182,-0.5455470000000004
Lennon Wheeldon,South Shields,9.917772,6.92178,-2.9959919999999993
Lemar Gordon,South Shields,5.04954,0.30411,-4.745430000000001
Jack Evans,Merthyr,0.8389259999999998,2.39871,1.559784
Lee Lucas,Merthyr,4.891638,0.4053,-4.486338
Tate  Xavier-Jones,Merthyr,1.28148,0.0,-1.28148
Cameron Borthwick-Jackson,Macclesfield,1.1470799999999999,0.0,-1.1470799999999999
Alfie Myers-Smith,Darlington,0.011745,0.0,-0.011745
Eric Yahaya,Leamington,4.74237,1.5668700000000002,-3.1755
George Walker,Kidderminster,2.9998500000000003,1.5825,-1.4173500000000003
David Davis,Kidderminster,7.932843000000001,10.94031,3.0074669999999992
Jacob Roddy,Oxford,8.566263,11.28285,2.7165870000000005
Kamran Kandola,Kidderminster,2.645916,2.31276,-0.33315600000000023
Jason Adigun,Kidderminster,2.157468,1.8801,-0.27736800000000006
Kai Woollard-Innocent,Kidderminster,0.20334000000000002,0.06309000000000001,-0.14025
Josh Dawodu,Bedford,0.11025599999999999,0.0,-0.11025599999999999
Lewis Coyle,Bedford,1.41567,0.39360000000000006,-1.0220699999999998
Lincoln McFayden,Fylde,0.173016,0.0,-0.173016
Dylan Cogill,Worksop,2.0680799999999997,3.1539900000000003,1.0859100000000006
Liam Brockbank,Fylde,0.8922,0.0,-0.8922
Michael Parker,Hereford,0.938532,0.7275,-0.211032
Luis Lacey,Macclesfield,2.0670027,0.75045,-1.3165527000000004
Jack Morris,Fylde,0.7659,0.0,-0.7659
Will Spiers,Merthyr,1.4772690000000002,0.97626,-0.5010090000000001
Jay Williams,Merthyr,2.521689,1.29,-1.2316889999999998
Rocco Coyle,Scarborough,1.1379,0.024048,-1.1138519999999998
Lewis Maloney,Scarborough,2.6462822999999998,2.30106,-0.34522229999999965
Felipe Rodriguez-Gentile,Fylde,8.332257,7.288799999999999,-1.043457000000001
Marcel Oakley,Peterborough,2.967957,3.0552,0.08724299999999996
Mitchell Hancox,Spennymoor,0.48214650000000003,1.26615,0.7840035000000001
Adam Lewis,Fylde,0.557295,1.6743000000000001,1.1170050000000002
Conor McAleny,Fylde,1.33056,0.8679,-0.46265999999999996
Jack McIntyre,Marine,0.354,0.03048,-0.32352
Harry Huby,Marine,0.61695,0.06465,-0.5523
Joe Nyahwema,King's Lynn,3.134634,1.9637099999999998,-1.1709240000000003
Eno Nto,Hereford,3.274854,3.7296000000000005,0.45474600000000054
Matt    Richards,Hereford,0.653241,0.3006,-0.352641
Harry  Perritt,Alfreton,0.6853692,0.20808000000000001,-0.47728919999999997
Joseph Ajose,Bedford,0.1413,0.0,-0.1413
Charlie Cooper,Hereford,3.419862,3.4281,0.008237999999999968
Paul Murphy-Worrell,Southport,0.24753,0.0,-0.24753
Sam Minihan,Southport,0.3350253,0.1728,-0.16222530000000002
Harry Tustin,Hereford,3.6593429999999993,3.96819,0.30884700000000054
William Thornton,Scarborough,6.468192,6.88937907,0.4211870700000002
Luca Alonzi,Leamington,0.0639,0.0,-0.0639
Tom Watson,South Shields,0.3633,1.5363,1.173
Jack Roles,South Shields,2.5729593,2.9385000000000003,0.3655407000000004
Mikey Lane,Hereford,2.8816499999999996,0.73806,-2.1435899999999997
Freddie Willcox,Hereford,0.327933,0.6950999999999999,0.36716699999999997
Jesurun Uchegbulam,Buxton,0.57579,1.1349,0.55911
Will Flint,Buxton,1.24956,2.382,1.1324400000000001
Luke Matheson,Macclesfield,2.3414699999999997,3.5700900000000004,1.2286200000000007
Alex Penny,Kidderminster,2.39505,3.6597,1.26465
Ethan Thomas Hill,Leamington,2.6633370000000003,2.3082,-0.3551370000000005
Theo Streete,Leamington,0.873,2.7681,1.8951
Pierce Bird,Kidderminster,0.023391000000000002,0.0,-0.023391000000000002
Joshua  William Kay,Macclesfield,0.018687000000000002,0.040679999999999994,0.02199299999999999
Reece Hall,Kidderminster,0.35274,0.0,-0.35274
Toby Onanaye,Kidderminster,0.03465,0.0,-0.03465
Luke Hall,Worksop,3.9128999999999996,2.91105,-1.0018499999999997
Matty Williams,Southport,0.9588,0.0,-0.9588
James Potter,Marine,1.5975507000000002,4.5321,2.9345492999999996
Cameron Ford- Brown,King's Lynn,0.303153,0.0,-0.303153
Theo Williams,King's Lynn,0.8312490000000001,0.010523999999999999,-0.8207250000000001
Emmanuel Maja,King's Lynn,0.914925,0.5352,-0.379725
Gold Omotayo,King's Lynn,10.28346,5.26614,-5.01732
Alex Purver,Scarborough,0.574206,1.5027,0.9284939999999999
Luke Shaw,Leamington,4.320459,0.13047,-4.189989
David Kamara,King's Lynn,1.9179,3.0824999999999996,1.1645999999999996
Dylan Mitchell,Leamington,0.12281999999999998,0.0,-0.12281999999999998
Tom Dickens,King's Lynn,9.58482,6.81162,-2.773200000000001
Rio Oudnie-Morgan,King's Lynn,2.2082100000000002,1.8015,-0.4067100000000001
Danny Whitehead,Macclesfield,1.9623119999999998,5.0511,3.088788
Mark Jones,Peterborough,11.04159,7.672140000000001,-3.3694499999999987
Mitchell Roberts,Hereford,0.0423,0.0,-0.0423
Jayden Davis,King's Lynn,5.22105,4.83276,-0.3882899999999996
Jack Goodman,King's Lynn,3.00708,2.50944,-0.4976400000000001
Luke Tabone,Southport,0.50919,1.6155,1.10631
Rhys Doherty,King's Lynn,0.67272,0.0,-0.67272
Carlton Ubaezuonu,King's Lynn,5.8322400000000005,8.030514,2.1982739999999996
Brandon Forbes,King's Lynn,0.6152588999999999,0.28308,-0.33217889999999994
Will Shorrock,Leamington,2.133225,1.1712,-0.9620249999999999
Todd Alcock,South Shields,1.3696799999999998,1.90056,0.5308800000000002
Demico Burton,Leamington,4.191447,4.9611,0.7696529999999999
Anthony Dudley,Radcliffe,5.767239,5.867850000000001,0.10061100000000067
Anthony Lynn,Leamington,2.8218,5.2362,2.4144
Hisham Chiha,Leamington,0.42990000000000006,1.5651000000000002,1.1352000000000002
Max Benjamin Ram,Leamington,2.090772,3.60009,1.509318
Callum McFadzean,Radcliffe,0.41275799999999996,1.4382,1.025442
Nathan Sandison,Southport,0.053721,0.0,-0.053721
Jordan Keane,Southport,2.085057,1.0413000000000001,-1.0437569999999998
Archie Crowther,Leamington,2.6931689999999993,2.40327,-0.28989899999999924
Rob  Evans,Leamington,0.010098,0.0,-0.010098
Luis Rose,Leamington,2.1172079999999998,2.6298,0.5125920000000002
Harvey Gregson,Marine,2.5367699999999997,1.7484899999999999,-0.7882799999999999
Hamza Bencherif,Worksop,1.5489899999999999,2.80158,1.25259
Miracle Okafor,Worksop,0.4611,0.7364999999999999,0.2753999999999999
William Glennon,Leamington,3.4188567,3.4644299999999997,0.045573299999999595
Kiban Rai,Merthyr,3.54969,2.85285,-0.6968399999999999
Ben Blythe,Leamington,1.95831,1.96545,0.007139999999999924
Tyrone Lewthwaite,Leamington,2.839065,1.0299,-1.8091650000000001
Kieran Weledji,Scarborough,10.645427999999999,13.073699999999999,2.4282719999999998
Michael Duckworth,Scarborough,0.31545419999999996,0.05223,-0.26322419999999996
Deji Sotona,King's Lynn,0.17004,0.20783999999999997,0.03779999999999997
Adam Rooney,King's Lynn,0.5922,1.7871000000000001,1.1949
Ian Kamga,Peterborough,0.5145000000000001,0.0,-0.5145000000000001
Carlos Dos Santos,Macclesfield,1.2672995999999999,0.0,-1.2672995999999999
Regan Griffiths,Macclesfield,0.41004000000000007,0.5064,0.09635999999999989
Josef Yarney,Macclesfield,1.3217999999999999,1.7304,0.4086000000000001
James Brown,Marine,0.152883,0.0,-0.152883
Noah Wadsworth,Scarborough,0.4404,0.26808,-0.17232000000000003
Alfie Potter,Oxford,1.7932560000000002,3.1914000000000002,1.398144
Kacper Pasiek,Macclesfield,2.73426,2.1723,-0.56196
James Butler,Marine,0.44154000000000004,0.5498999999999999,0.1083599999999999
James Nolan,Marine,0.015165000000000001,0.0,-0.015165000000000001
Ryan Fryatt,Peterborough,0.99282,1.0749,0.08207999999999993
Finlay Tunstall,Marine,0.3975,0.7539,0.3564
Chris Francis,Oxford,1.0564500000000001,2.9892000000000003,1.9327500000000002
Dan Martin,Marine,0.371964,0.14616,-0.225804
Josh Wilde,Worksop,2.79051,4.8606,2.07009
Szhem Whyte-Hall,Worksop,0.88239,1.1328900000000002,0.25050000000000017
Morgan Lewis,Merthyr,0.905949,1.0706700000000002,0.16472100000000023
Ne-Jai Tucker,Southport,0.53424,0.8304,0.29616
Dana Amaral,Southport,1.1154000000000002,0.0,-1.1154000000000002
Brandon Smalley,Merthyr,2.780091,2.34387,-0.4362210000000002
Bailey Gooda,Worksop,1.130085,3.0153000000000003,1.8852150000000003
Matthew Harris,Merthyr,1.8394499999999998,1.1412,-0.6982499999999998
Matt Richards,Hereford,0.07929,0.0,-0.07929
Zach Willis,Peterborough,0.210912,0.0,-0.210912
Charlie Hickingbottom,Peterborough,3.1410299999999998,1.2591,-1.8819299999999997
Charlie Caswell,Merthyr,0.24279,0.24807,0.005280000000000007
Tate Xavier-Jones,Merthyr,2.4531300000000003,2.6802,0.22706999999999988
Harvey Sutcliffe,Spennymoor,0.09849,0.06215999999999999,-0.03633
D' Mani Lucell Bughail-Mellor,Macclesfield,1.22007,0.0,-1.22007
Charlie Wiggett,Oxford,1.358781,0.774,-0.584781
Aaron Pickles,Southport,1.84245,0.27153,-1.5709199999999999
Brayden Daniel,Oxford,3.35046,1.6280999999999999,-1.7223600000000001
Genero Maragh,Oxford,0.21486,0.5562,0.34134000000000003
Deegan Michael Atherton,Worksop,0.57564,0.44337000000000004,-0.13227
Tristan Gill,Buxton,0.27849,0.0,-0.27849
Aaron Harper-Bailey,Oxford,0.652002,0.0,-0.652002
Joe Ashton,Marine,0.10100999999999999,0.8916000000000001,0.7905900000000001
Matty Taylor,Oxford,0.9200189999999999,0.0,-0.9200189999999999
Max Metcalfe,Oxford,0.0,0.0,0.0
Joshua Cavallo,Peterborough,0.08331,0.0,-0.08331
Anuerin Livermore,Merthyr,0.6657899999999999,0.09363,-0.5721599999999999
Benjamin Mensah,Peterborough,0.20958000000000002,0.4014,0.19181999999999996
Aaron Powell,Peterborough,0.15556199999999998,0.0,-0.15556199999999998
Ashton Fox,Peterborough,0.08349000000000001,0.0,-0.08349000000000001
Hallam Hope,Radcliffe,12.021657000000001,9.79293,-2.228727000000001
K'Marni Miller,Radcliffe,1.2927,0.0,-1.2927
Benjamin Isaacson,Bedford,0.018954,0.0,-0.018954
Joe Andrews,Bedford,0.4551,0.3261,-0.129
Tom Broadbent,Spennymoor,1.5729600000000001,3.1534799999999996,1.5805199999999995
Anthony Stewart,Peterborough,1.9332000000000003,0.6753,-1.2579000000000002
Isaac Modi,Radcliffe,0.596304,0.0,-0.596304
Tobi Joseph,Worksop,0.26268,0.5805,0.31782
Sam Bayly,Peterborough,0.009675,0.0,-0.009675
Ben Collins,Southport,0.41242799999999996,0.3306,-0.08182799999999996
Theo Chapman,Scarborough,3.097386,2.9304,-0.16698600000000008
Harry Olufowobi,Curzon Ashton,0.0033690000000000005,0.0,-0.0033690000000000005
Ben Atkinson,Curzon Ashton,0.3693,0.0,-0.3693
Rio Alston,Southport,1.0101,0.19599,-0.81411
Wright  Simms,Southport,1.9767000000000001,0.0,-1.9767000000000001
Peter Crook,Peterborough,0.0,0.0,0.0
Jim Simms,Southport,0.7557,0.0,-0.7557
Edy Maieco,Southport,0.7209599999999999,0.0,-0.7209599999999999
Josh Miles,Southport,0.46320000000000006,0.0,-0.46320000000000006
David Carson,South Shields,0.05268,0.0,-0.05268
Cain Sykes,South Shields,1.5319380000000002,1.7539799999999999,0.22204199999999963
Theo Richardson,Hereford,0.0,0.0,0.0
Gary Madine,Spennymoor,0.20328000000000002,0.1293,-0.07398000000000002
Alfie Doherty,Spennymoor,2.06961,1.1886,-0.8810099999999998
Mohamed Katia Kouyate,Spennymoor,0.3039,0.8216999999999999,0.5177999999999998
Luke Williams,Spennymoor,1.071615,2.2674000000000003,1.1957850000000003
T'Sharne Gallimore,Bedford,0.0041340000000000005,0.0,-0.0041340000000000005
Kian Foreman,Spennymoor,0.735,1.0614,0.3263999999999999
Emmanuel Ilesanmi,Telford,0.20537999999999998,1.1136,0.9082199999999999
Williams Jr Matthew Theo,Peterborough,0.57801,0.6995100000000001,0.12150000000000005
Ammar Dyer,Telford,0.8344799999999999,0.07506,-0.7594199999999999
Twariq Yusuf,Bedford,0.14817000000000002,0.07707,-0.07110000000000002
Lewis Green,Bedford,0.04254,1.0683,1.02576
Connell Rawlinson,Chester,0.5391,0.6606000000000001,0.12150000000000005
Mathaeus Roberts,Bedford,0.017082,0.0,-0.017082
Kai Williams,Worksop,0.99573,1.9647000000000001,0.9689700000000001
Sam Wedgbury,Worksop,0.12297,0.06933,-0.05363999999999999
Mo Fadera,Worksop,0.384768,0.0,-0.384768
Jay Rollins,Worksop,0.41069999999999995,2.2065,1.7958000000000003
